0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242
Free WiFi0 ,Free parking0 ,Room service0 ,24-hour front desk0 ,Pets0 ,Pets are not allowed.0 ,Food &amp; Drink0 ,Bottle of water0 ,Breakfast in the room0 ,Internet0 ,Free!0 ,WiFi is available in the hotel rooms and is free of charge.0 ,Parking0 ,Free!0 ,Free private parking is possible on site (reservation is not needed).0 ,Street parking0 ,Secured parking0 ,Services0 ,Daily housekeeping0 ,Laundry0 ,24-hour front desk0 ,Meeting/banquet facilities0 ,Additional charge0 ,Room service0 ,Safety &amp; security0 ,CCTV in common areas0 ,24-hour security0 ,General0 ,Air conditioning0 ,Lift0 ,Newspapers0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurant0 ,Outdoors0 ,Outdoor furniture0 ,Terrace0 ,Pets0 ,Pets are not allowed.0 ,Food &amp; Drink0 ,Chocolate or cookies0 ,Additional charge0 ,Fruits0 ,Additional charge0 ,Bottle of water0 ,Additional charge0 ,Kid-friendly buffet0 ,Kid meals0 ,Additional charge0 ,Special diet menus (on request)0 ,Snack bar0 ,Breakfast in the room0 ,Restaurant0 ,Internet0 ,No internet access available.0 ,Parking0 ,Parking options available0 ,Street parking0 ,Reception services0 ,Private check-in/check-out0 ,ATM/cash machine on site0 ,Luggage storage0 ,Ticket service0 ,Tour desk0 ,Express check-in/check-out0 ,24-hour front desk0 ,Entertainment and family services0 ,Children television networks0 ,Cleaning services0 ,Daily housekeeping0 ,Trouser press0 ,Additional charge0 ,Shoeshine0 ,Additional charge0 ,Ironing service0 ,Additional charge0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Safety &amp; security0 ,Fire extinguishers0 ,CCTV outside property0 ,CCTV in common areas0 ,Security alarm0 ,24-hour security0 ,General0 ,Adult only0 ,Mini-market on site0 ,Shops (on site)0 ,Packed lunches0 ,Gift shop0 ,Lift0 ,Barber/beauty shop0 ,Non-smoking rooms0 ,Room service0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free WiFi0 ,Swimming pool0 ,Free parking0 ,Airport shuttle0 ,Outdoor pool0 ,Restaurant0 ,Bar0 ,Outdoors0 ,Outdoor furniture0 ,Sun terrace0 ,Garden0 ,Pets0 ,Pets are not allowed.0 ,Activities0 ,Cooking class0 ,Additional charge0 ,Tour or class about local culture0 ,Additional charge0 ,Themed dinner nights0 ,Additional charge0 ,Walking tours0 ,Badminton equipment0 ,Evening entertainment0 ,Kids' club0 ,Entertainment staff0 ,Billiards0 ,Children's playground0 ,Games room0 ,Golf course (within 3 km)0 ,Additional charge0 ,Tennis court0 ,Off-site0 ,Additional charge0 ,Food &amp; Drink0 ,On-site coffee house0 ,Chocolate or cookies0 ,Additional charge0 ,Fruits0 ,Additional charge0 ,Bottle of water0 ,Wine/champagne0 ,Additional charge0 ,Kid-friendly buffet0 ,Kid meals0 ,Additional charge0 ,Breakfast in the room0 ,Bar0 ,Restaurant0 ,Fantastic0 ,coffee!0 ,Internet0 ,Free!0 ,WiFi is available in all areas and is free of charge.0 ,Accessibility0 ,Emergency cord in bathroom0 ,Lower bathroom sink0 ,Higher level toilet0 ,Toilet with grab rails0 ,Wheelchair accessible0 ,Parking0 ,Free!0 ,Free private parking is possible on site (reservation is not needed).0 ,Accessible parking0 ,Secured parking0 ,Transport0 ,Airport drop off0 ,Additional charge0 ,Airport pick up0 ,Additional charge0 ,Wellness facilities0 ,Swimming Pool0 ,Swimming pool0 ,Fitness/spa locker rooms0 ,Fitness classes0 ,Yoga classes0 ,Fitness0 ,Spa/wellness packages0 ,Foot bath0 ,Spa lounge/relaxation area0 ,Spa Facilities0 ,Light therapy0 ,Body wrap0 ,Body scrub0 ,Body Treatments0 ,Hair styling0 ,Hair colouring0 ,Pedicure0 ,Manicure0 ,Hair treatments0 ,Make up services0 ,Waxing services0 ,Facial treatments0 ,Beauty Services0 ,Sun umbrellas0 ,Indoor pool (all year)0 ,Outdoor pool (all year)0 ,Outdoor pool0 ,Indoor pool0 ,Hot tub/jacuzzi0 ,Massage0 ,Spa and wellness centre0 ,Additional charge0 ,Fitness centre0 ,Sauna0 ,Reception services0 ,Lockers0 ,Private check-in/check-out0 ,Concierge service0 ,Luggage storage0 ,Ticket service0 ,Tour desk0 ,Currency exchange0 ,Express check-in/check-out0 ,24-hour front desk0 ,Entertainment and family services0 ,Children television networks0 ,Kids' outdoor play equipment0 ,Babysitting/child services0 ,Cleaning services0 ,Daily housekeeping0 ,Trouser press0 ,Additional charge0 ,Shoeshine0 ,Ironing service0 ,Additional charge0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,Business centre0 ,Additional charge0 ,Meeting/banquet facilities0 ,Additional charge0 ,Safety &amp; security0 ,Fire extinguishers0 ,CCTV outside property0 ,CCTV in common areas0 ,Smoke alarms0 ,Security alarm0 ,24-hour security0 ,Safety deposit box0 ,General0 ,Adult only0 ,Airport shuttle (additional charge)0 ,Designated smoking area0 ,Air conditioning0 ,Non-smoking throughout0 ,Allergy-free room0 ,Shops (on site)0 ,Car hire0 ,Gift shop0 ,Lift0 ,Bridal suite0 ,VIP room facilities0 ,Barber/beauty shop0 ,Facilities for disabled guests0 ,Non-smoking rooms0 ,Newspapers0 ,Room service0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free WiFi0 ,Airport shuttle0 ,Family rooms0 ,Non-smoking rooms0 ,Room service0 ,24-hour front desk0 ,Services &amp; Extras0 ,Tickets to attractions or shows0 ,Pets0 ,Pets are not allowed.0 ,Activities0 ,Nightclub/DJ0 ,Additional charge0 ,Food &amp; Drink0 ,Chocolate or cookies0 ,Additional charge0 ,Bottle of water0 ,Special diet menus (on request)0 ,Snack bar0 ,Breakfast in the room0 ,Very good0 ,coffee!0 ,Internet0 ,Free!0 ,WiFi is available in all areas and is free of charge.0 ,Parking0 ,Parking options available0 ,Street parking0 ,Transport0 ,Airport drop off0 ,Airport pick up0 ,Additional charge0 ,Reception services0 ,Lockers0 ,Private check-in/check-out0 ,Concierge service0 ,Luggage storage0 ,Ticket service0 ,Tour desk0 ,Currency exchange0 ,Express check-in/check-out0 ,24-hour front desk0 ,Entertainment and family services0 ,"Books, DVDs, music for children0 ",Cleaning services0 ,Daily housekeeping0 ,Trouser press0 ,Additional charge0 ,Shoeshine0 ,Ironing service0 ,Additional charge0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,Business centre0 ,Additional charge0 ,General0 ,Shuttle service0 ,Airport shuttle (additional charge)0 ,Shuttle service (additional charge)0 ,Designated smoking area0 ,Air conditioning0 ,Non-smoking throughout0 ,Safety deposit box0 ,Lift0 ,Family rooms0 ,Non-smoking rooms0 ,Newspapers0 ,Room service0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family rooms0 ,Free parking0 ,Restaurant0 ,Non-smoking rooms0 ,Room service0 ,24-hour front desk0 ,Outdoors0 ,Terrace0 ,Pets0 ,Pets are not allowed.0 ,Food &amp; Drink0 ,Restaurant0 ,Internet0 ,No internet access available.0 ,Parking0 ,Free!0 ,Free private parking is possible on site (reservation is not needed).0 ,Services0 ,24-hour front desk0 ,Room service0 ,General0 ,Air conditioning0 ,Family rooms0 ,Non-smoking rooms0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free WiFi0 ,Airport shuttle0 ,Swimming pool0 ,Family rooms0 ,Outdoor pool0 ,Non-smoking rooms0 ,Bar0 ,Outdoors0 ,Outdoor furniture0 ,Sun terrace0 ,BBQ facilities0 ,Additional charge0 ,Terrace0 ,Kitchen0 ,Shared kitchen0 ,Pets0 ,Free!0 ,Pets are allowed on request. No extra charges.0 ,Activities0 ,Live sport events (broadcast)0 ,Additional charge0 ,Live music/performance0 ,Off-site0 ,Additional charge0 ,Tour or class about local culture0 ,Additional charge0 ,Happy hour0 ,Additional charge0 ,Themed dinner nights0 ,Additional charge0 ,Bike tours0 ,Additional charge0 ,Walking tours0 ,Entertainment staff0 ,Bicycle rental (additional charge)0 ,Darts0 ,Additional charge0 ,Food &amp; Drink0 ,On-site coffee house0 ,Chocolate or cookies0 ,Additional charge0 ,Fruits0 ,Additional charge0 ,Bottle of water0 ,Wine/champagne0 ,Additional charge0 ,Kid meals0 ,Special diet menus (on request)0 ,Snack bar0 ,Breakfast in the room0 ,Bar0 ,Internet0 ,Free!0 ,WiFi is available in the hotel rooms and is free of charge.0 ,Parking0 ,Parking options available0 ,Accessible parking0 ,Street parking0 ,Secured parking0 ,Pool and wellness0 ,Swimming pool0 ,Additional charge0 ,Full body massage0 ,Hand massage0 ,Head massage0 ,Couples massage0 ,Foot massage0 ,Neck massage0 ,Back massage0 ,Sun umbrellas0 ,Outdoor pool (seasonal)0 ,Additional charge0 ,Outdoor pool0 ,Additional charge0 ,Massage0 ,Additional charge0 ,Transport0 ,Airport drop off0 ,Additional charge0 ,Airport pick up0 ,Additional charge0 ,Reception services0 ,Lockers0 ,Private check-in/check-out0 ,Concierge service0 ,Luggage storage0 ,Additional charge0 ,Ticket service0 ,Tour desk0 ,Currency exchange0 ,Express check-in/check-out0 ,Entertainment and family services0 ,Children television networks0 ,Babysitting/child services0 ,Additional charge0 ,Cleaning services0 ,Daily housekeeping0 ,Trouser press0 ,Additional charge0 ,Shoeshine0 ,Additional charge0 ,Ironing service0 ,Additional charge0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,Business centre0 ,Additional charge0 ,Meeting/banquet facilities0 ,Additional charge0 ,General0 ,Grocery deliveries0 ,Additional charge0 ,Shared lounge/TV area0 ,Airport shuttle (additional charge)0 ,Designated smoking area0 ,Air conditioning0 ,Heating0 ,Car hire0 ,Packed lunches0 ,Soundproof rooms0 ,Safety deposit box0 ,Lift0 ,Bridal suite0 ,VIP room facilities0 ,Family rooms0 ,Non-smoking rooms0 ,Newspapers0 ,Room service0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beachfront0 ,Free WiFi0 ,Free parking0 ,Bar0 ,Sun umbrellas0 ,Outdoors0 ,Outdoor furniture0 ,Beachfront0 ,Garden0 ,Pets0 ,Pets are not allowed.0 ,Activities0 ,Live music/performance0 ,Off-site0 ,Beach0 ,Bicycle rental (additional charge)0 ,Food &amp; Drink0 ,Bottle of water0 ,Wine/champagne0 ,Additional charge0 ,Kid meals0 ,Bar0 ,Restaurant0 ,Internet0 ,Free!0 ,WiFi is available in public areas and is free of charge.0 ,Accessibility0 ,Wheelchair accessible0 ,Parking0 ,Free!0 ,Free public parking is possible at a location nearby (reservation is not needed).0 ,Street parking0 ,Wellness facilities0 ,Yoga classes0 ,Full body massage0 ,Hand massage0 ,Head massage0 ,Couples massage0 ,Foot massage0 ,Neck massage0 ,Back massage0 ,Sun umbrellas0 ,Hot tub/jacuzzi0 ,Massage0 ,Additional charge0 ,Reception services0 ,Lockers0 ,Private check-in/check-out0 ,Luggage storage0 ,Tour desk0 ,24-hour front desk0 ,Entertainment and family services0 ,Board games/puzzles0 ,Cleaning services0 ,Daily housekeeping0 ,Ironing service0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,Safety &amp; security0 ,24-hour security0 ,Safety deposit box0 ,General0 ,Air conditioning0 ,Car hire0 ,Facilities for disabled guests0 ,Non-smoking rooms0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-hour front desk0 ,Pets0 ,Pets are not allowed.0 ,Internet0 ,No internet access available.0 ,Parking0 ,No parking available.0 ,Services0 ,24-hour front desk0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family rooms0 ,Free WiFi0 ,Free parking0 ,Restaurant0 ,Spa and wellness centre0 ,Airport shuttle0 ,Bar0 ,Outdoors0 ,Outdoor fireplace0 ,Picnic area0 ,Outdoor furniture0 ,Terrace0 ,Garden0 ,Services &amp; Extras0 ,Tickets to attractions or shows0 ,Additional charge0 ,Pets0 ,Pets are allowed on request. Charges may be applicable.0 ,Activities0 ,Archery0 ,Happy hour0 ,Additional charge0 ,Walking tours0 ,Additional charge0 ,Badminton equipment0 ,Evening entertainment0 ,Nightclub/DJ0 ,Library0 ,Billiards0 ,Additional charge0 ,Games room0 ,Food &amp; Drink0 ,Fruits0 ,Additional charge0 ,Bottle of water0 ,Kid meals0 ,Additional charge0 ,Special diet menus (on request)0 ,Breakfast in the room0 ,Bar0 ,Restaurant0 ,Internet0 ,Free!0 ,WiFi is available in all areas and is free of charge.0 ,Parking0 ,Free!0 ,Free private parking is possible on site (reservation is needed).0 ,Accessible parking0 ,Street parking0 ,Secured parking0 ,Transport0 ,Airport drop off0 ,Additional charge0 ,Airport pick up0 ,Additional charge0 ,Wellness facilities0 ,Yoga classes0 ,Spa/wellness packages0 ,Spa lounge/relaxation area0 ,Spa Facilities0 ,Massage0 ,Additional charge0 ,Spa and wellness centre0 ,Additional charge0 ,Reception services0 ,Lockers0 ,Luggage storage0 ,Tour desk0 ,24-hour front desk0 ,Entertainment and family services0 ,Kids' outdoor play equipment0 ,Indoor play area0 ,"Books, DVDs, music for children0 ",Board games/puzzles0 ,Cleaning services0 ,Daily housekeeping0 ,Ironing service0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,Meeting/banquet facilities0 ,Additional charge0 ,Safety &amp; security0 ,CCTV outside property0 ,CCTV in common areas0 ,24-hour security0 ,Safety deposit box0 ,General0 ,Shared lounge/TV area0 ,Airport shuttle (additional charge)0 ,Shops (on site)0 ,Heating0 ,Car hire0 ,Packed lunches0 ,Chapel/shrine0 ,Gift shop0 ,Bridal suite0 ,Family rooms0 ,Newspapers0 ,Room service0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free WiFi0 ,Airport shuttle0 ,Parking0 ,Non-smoking rooms0 ,24-hour front desk0 ,Room service0 ,Outdoors0 ,Outdoor furniture0 ,Terrace0 ,Garden0 ,Pets0 ,Pets are not allowed.0 ,Activities0 ,Cycling0 ,Off-site0 ,Bicycle rental (additional charge)0 ,Golf course (within 3 km)0 ,Additional charge0 ,Food &amp; Drink0 ,Bottle of water0 ,Additional charge0 ,Breakfast in the room0 ,Internet0 ,Free!0 ,WiFi is available in public areas and is free of charge.0 ,Parking0 ,Private parking is possible at a location nearby (reservation is needed) and costs INR 100 per day.0 ,Accessible parking0 ,Street parking0 ,Secured parking0 ,Transport0 ,Airport drop off0 ,Additional charge0 ,Airport pick up0 ,Additional charge0 ,Wellness facilities0 ,Yoga classes0 ,Reception services0 ,Ticket service0 ,24-hour front desk0 ,Cleaning services0 ,Daily housekeeping0 ,Ironing service0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,General0 ,Shared lounge/TV area0 ,Air conditioning0 ,Additional charge0 ,Non-smoking throughout0 ,Car hire0 ,Packed lunches0 ,Airport shuttle0 ,Non-smoking rooms0 ,Newspapers0 ,Room service0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free WiFi0 ,Free parking0 ,Non-smoking rooms0 ,Room service0 ,Laundry0 ,Outdoors0 ,Outdoor furniture0 ,Terrace0 ,Garden0 ,Kitchen0 ,Shared kitchen0 ,Pets0 ,Pets are not allowed.0 ,Activities0 ,Bicycle rental (additional charge)0 ,Food &amp; Drink0 ,Chocolate or cookies0 ,Additional charge0 ,Fruits0 ,Additional charge0 ,Bottle of water0 ,Additional charge0 ,Kid meals0 ,Additional charge0 ,Special diet menus (on request)0 ,Breakfast in the room0 ,Internet0 ,Free!0 ,WiFi is available in the hotel rooms and is free of charge.0 ,Parking0 ,Free!0 ,Free private parking is possible on site (reservation is needed).0 ,Street parking0 ,Secured parking0 ,Reception services0 ,Private check-in/check-out0 ,Concierge service0 ,Luggage storage0 ,Additional charge0 ,Express check-in/check-out0 ,Cleaning services0 ,Daily housekeeping0 ,Ironing service0 ,Additional charge0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,General0 ,Grocery deliveries0 ,Additional charge0 ,Shared lounge/TV area0 ,Designated smoking area0 ,Air conditioning0 ,Car hire0 ,Packed lunches0 ,Chapel/shrine0 ,Non-smoking rooms0 ,Newspapers0 ,Additional charge0 ,Room service0 ,Languages spoken0 ,English0 ,Hindi0 ,Kannada0 ,Telugu0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swimming pool0 ,Outdoor pool0 ,Free parking0 ,Free WiFi0 ,Family rooms0 ,Restaurant0 ,Bar0 ,Outdoors0 ,Terrace0 ,Pets0 ,Pets are not allowed.0 ,Food &amp; Drink0 ,Bar0 ,Restaurant0 ,Internet0 ,Free!0 ,WiFi is available in all areas and is free of charge.0 ,Parking0 ,Free!0 ,Free public parking is possible on site (reservation is not needed).0 ,Transport0 ,Airport drop off0 ,Additional charge0 ,Airport pick up0 ,Additional charge0 ,Pool and wellness0 ,Swimming pool0 ,Kids' pool0 ,Sun loungers or beach chairs0 ,Pool/beach towels0 ,Pool with view0 ,Rooftop pool0 ,Outdoor pool0 ,Fitness centre0 ,Reception services0 ,Lockers0 ,Concierge service0 ,Luggage storage0 ,Ticket service0 ,Tour desk0 ,Currency exchange0 ,Express check-in/check-out0 ,24-hour front desk0 ,Cleaning services0 ,Daily housekeeping0 ,Trouser press0 ,Additional charge0 ,Shoeshine0 ,Ironing service0 ,Additional charge0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,Business centre0 ,Additional charge0 ,Meeting/banquet facilities0 ,Additional charge0 ,Safety &amp; security0 ,Fire extinguishers0 ,CCTV outside property0 ,CCTV in common areas0 ,Smoke alarms0 ,Security alarm0 ,24-hour security0 ,Safety deposit box0 ,General0 ,Airport shuttle (additional charge)0 ,Air conditioning0 ,Car hire0 ,Lift0 ,Bridal suite0 ,VIP room facilities0 ,Family rooms0 ,Facilities for disabled guests0 ,Non-smoking rooms0 ,Newspapers0 ,Room service0 ,Languages spoken0 ,English0 ,Hindi0 ,Tamil0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parking0 ,No parking available.0 ,Internet0 ,No internet access available.0 ,Bedroom0 ,Wardrobe or closet0 ,Bathroom0 ,Free toiletries0 ,Bath or Shower0 ,Private bathroom0 ,Toilet0 ,Media &amp; Technology0 ,Cable Channels0 ,TV0 ,Pets0 ,Pets are not allowed.0 ,General0 ,Fan0 ,Trash cans0 ,Services0 ,Shared lounge/TV area0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free WiFi0 ,Free parking0 ,Restaurant0 ,Family rooms0 ,Parking0 ,Free!0 ,Free public parking is possible on site (reservation is not needed).0 ,Secured parking0 ,Internet0 ,Free!0 ,WiFi is available in the hotel rooms and is free of charge.0 ,Kitchen0 ,Freedom to eat when you want0 ,Wine glasses0 ,Shared kitchen0 ,Dining table0 ,Stovetop0 ,Oven0 ,Tumble dryer0 ,Kitchenware0 ,Electric kettle0 ,Washing Machine0 ,Microwave0 ,Refrigerator0 ,Bedroom0 ,Wardrobe or closet0 ,Extra Long Beds (&gt; 2 metres)0 ,Bathroom0 ,Towels0 ,Shower0 ,Toilet paper0 ,Linen0 ,Bath or Shower0 ,Private bathroom0 ,Toilet0 ,Living Area0 ,Space for everyone to be together0 ,Dining area0 ,Sofa0 ,Seating Area0 ,Media &amp; Technology0 ,Fun for everyone under one roof0 ,Flat-screen TV0 ,Satellite Channels0 ,TV0 ,Laptop safe0 ,Pay-per-view Channels0 ,Room Amenities0 ,Extra comfort0 ,Fan0 ,Non-feather pillow0 ,Feather pillow0 ,Socket near the bed0 ,Trash cans0 ,Pool towels0 ,Sofa bed0 ,Drying rack for clothing0 ,Clothes rack0 ,Tile/Marble floor0 ,Private entrance0 ,Pets0 ,Pets are not allowed.0 ,Accessibility0 ,Raised toilet0 ,Upper floors accessible by stairs only0 ,Outdoors0 ,Sit back and relax0 ,Outdoor furniture0 ,Outdoor dining area0 ,Outdoor furniture0 ,Sun terrace0 ,Balcony0 ,Terrace0 ,Garden0 ,Common areas0 ,Shared lounge/TV area0 ,Food &amp; Drink0 ,Bottle of water0 ,Grocery deliveries0 ,Additional charge0 ,Restaurant0 ,Building characteristics0 ,Private apartment in building0 ,Transport0 ,Car hire0 ,Bicycle rental (additional charge)0 ,Outdoor &amp; View0 ,Enjoy the view0 ,Quiet street view0 ,City view0 ,Garden view0 ,View0 ,Reception services0 ,Safety deposit box0 ,Cleaning services0 ,Daily housekeeping0 ,Ironing service0 ,Additional charge0 ,Dry cleaning0 ,Additional charge0 ,Laundry0 ,Additional charge0 ,Business facilities0 ,Fax/photocopying0 ,Additional charge0 ,Shops0 ,Mini-market on site0 ,Shops (on site)0 ,Gift shop0 ,Barber/beauty shop0 ,Miscellaneous0 ,Air conditioning0 ,Soundproof rooms0 ,Bridal suite0 ,Family rooms0 ,Safety &amp; security0 ,24-hour security0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free WiFi0 ,Family rooms0 ,Non-smoking rooms0 ,Room service0 ,24-hour front desk0 ,Air conditioning0 ,Pets0 ,Pets are not allowed.0 ,Internet0 ,Free!0 ,WiFi is available in the hotel rooms and is free of charge.0 ,Parking0 ,No parking available.0 ,Services0 ,24-hour front desk0 ,Room service0 ,General0 ,Air conditioning0 ,Family rooms0 ,Non-smoking rooms0 ,Languages spoken0 ,English0 ,Hindi0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
