uniq_id,crawl_timestamp,pageurl,name,hotel_id,area,city,address,lat,long,amenities,hotel_star_rating,hotel_type,review_count,average_rating,photo_count,cleanliness,facilities,location,staff,wifi,comfort,value_for_money,extra_adult_rate,extra_child_rate
0660e2866be4b04ccc2a2b135ae71a9f,2020-03-03 09:56:57 +0000,https://www.booking.com/hotel/in/oyo-38094-home-dishari-guha-kolkata1234.en-gb.html,"Well-Equipped 1BR Home in Santoshpur, Kolkata",5179201,"B-30, B-30, Survey Park, Santoshpur, Kolkata, West Bengal",Kolkata,"B-30, B-30, Survey Park, Santoshpur, Kolkata, West Bengal, 700075 Kolkata, India",22.49026900,88.39376600,Parking|No parking available.|Internet|No internet access available.|Kitchen|Freedom to eat when you want|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Shower|Linen|Bath or Shower|Private bathroom|Toilet|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Room Amenities|Extra comfort|Fan|Air conditioning|Trash cans|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Cleaning services|Daily housekeeping|Languages spoken|English|Hindi,3 stars,Apartments,1,,,,,,,,,,,
e8248c3e29f34101351be9d5a6865cc2,2020-03-03 14:16:40 +0000,https://www.booking.com/hotel/in/r-j-residency.en-gb.html,OYO 67634 Al Kareem Guest House,5645889,"#1910 sathgalli, 'b' zone opposite to VTU college , ring road",Mysore,"#1910 sathgalli, 'b' zone opposite to VTU college , ring road, 570019 Mysore, India",12.32553900,76.69920000,Restaurant|24-hour front desk|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|No internet access available.|Parking|Parking options available|Accessible parking|Services|Daily housekeeping|24-hour front desk|Languages spoken|English|Hindi|Kannada|Malayalam|Tamil|Telugu,3-star hotel,Hotels,4,7.9,27,8.1,,0,8.1,,8.1,6.9,,
c85b28fef08cb7946db1eb2866ba90ad,2020-02-03 09:37:58 +0000,https://www.booking.com/hotel/in/sai-villa-gurgaon.en-gb.html,OYO 11559 Sai Villa,2984918,"P-100,SOUTH CITY 1,SECTOR 41, GURGAON",Gurgaon,"P-100,SOUTH CITY 1,SECTOR 41, GURGAON, 122001 Gurgaon, India",28.45664100,77.05712200,Airport shuttle|Room service|Non-smoking rooms|24-hour front desk|Outdoors|Terrace|Garden|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Services|Shuttle service|Daily housekeeping|Airport shuttle (additional charge)|Shuttle service (additional charge)|24-hour front desk|Room service|General|Air conditioning|Non-smoking throughout|Non-smoking rooms|Languages spoken|English|Hindi,3-star hotel,Hotels,2,,26,,,,,,,,,
3d24ad1aba2307a7584d0bed83ff94e8,2020-03-03 14:07:04 +0000,https://www.booking.com/hotel/in/park-view-chandigarh.en-gb.html,Hotel Park View,5593885,Plot no. 45 sector 45,Chandigarh,"Plot no. 45 sector 45, 160047 Chandīgarh, India",30.70765000,76.75790000,Free WiFi|Free parking|Family rooms|Room service|24-hour front desk|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is needed).|Electric vehicle charging station|Street parking|Services|Trouser press|Additional charge|Private check-in/check-out|ATM/cash machine on site|Shoeshine|Additional charge|Laundry|Additional charge|24-hour front desk|Room service|Safety &amp; security|CCTV outside property|CCTV in common areas|General|Air conditioning|Additional charge|Family rooms|Languages spoken|English|Hindi,,Hotels,2,,4,,,,,,,,,
5245a653058e82d71d5f8d4afd264ec7,2020-02-03 08:28:22 +0000,https://www.booking.com/hotel/in/oyo-home-47447-designer-comfort-stay.en-gb.html,Comfort one-bedroom Stay,5556865,"Pocket-5 Sector-22 Rohini, Delhi",Delhi,"Pocket-5 Sector-22 Rohini, Delhi, Rohini, 110086 New Delhi, India",28.71946100,77.06185000,Air conditioning|Parking|No parking available.|Internet|Free!|Wired internet is available in public areas and is free of charge.|Kitchen|Freedom to eat when you want|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Shower|Linen|Bath or Shower|Private bathroom|Toilet|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Room Amenities|Extra comfort|Fan|Trash cans|Pets|Pets are not allowed.|Miscellaneous|Air conditioning|Languages spoken|English|Hindi,3 stars,Apartments,,,,,,,,,,,,
5af63d468fcfe87af63fa625810acfb7,2020-02-03 10:22:32 +0000,https://www.booking.com/hotel/in/orion-by-vista-rooms.en-gb.html,Bella Orion by Vista Rooms,4436560,Bardez,Goa,"Bardez, 403510 Calangute, India",15.57096565,73.78184099,Free WiFi|Family rooms|Free parking|Airport shuttle|Room service|Non-smoking rooms|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Internet|Free!|WiFi is available in public areas and is free of charge.|Kitchen|Freedom to eat when you want|Dining table|Stovetop|Kitchenware|Washing Machine|Microwave|Refrigerator|Bathroom|Towels|Towels/Sheets (extra fee)|Shower|Body soap|Conditioner|Shampoo|Toilet paper|Linen|Bath or Shower|Private bathroom|Toilet|Living Area|Space for everyone to be together|Dining area|Seating Area|Media &amp; Technology|Fun for everyone under one roof|Flat-screen TV|Satellite Channels|TV|Room Amenities|Extra comfort|Pool towels|Drying rack for clothing|Clothes rack|Tile/Marble floor|Private entrance|Carpeted|Pets|Pets are not allowed.|Accessibility|Upper floors accessible by stairs only|Outdoors|Sit back and relax|Outdoor furniture|Outdoor furniture|Sun terrace|Private pool|BBQ facilities|Additional charge|Patio|Balcony|Garden|Common areas|Shared lounge/TV area|Food &amp; Drink|Grocery deliveries|Additional charge|Breakfast in the room|Room service|Building characteristics|Detached|Outdoor &amp; View|Enjoy the view|Garden view|View|Transport|Shuttle service|Airport drop off|Additional charge|Airport pick up|Additional charge|Airport shuttle (additional charge)|Shuttle service (additional charge)|Car hire|Bicycle rental (additional charge)|Reception services|Private check-in/check-out|Luggage storage|Express check-in/check-out|Entertainment and family services|Children television networks|Board games/puzzles|Board games/puzzles|Child safety socket covers|Cleaning services|Daily housekeeping|Dry cleaning|Additional charge|Laundry|Additional charge|Miscellaneous|Air conditioning|Non-smoking throughout|Family rooms|Non-smoking rooms|Safety &amp; security|CCTV outside property|CCTV in common areas|24-hour security|Languages spoken|English|Hindi,,Villas,3,6.3,,0,6.7,0,0,,6.7,0,,
5545ae9d9364d88d3de5dd9de93b59e0,2020-02-03 12:08:18 +0000,https://www.booking.com/hotel/in/renuka-visakhapatnam.en-gb.html,Hotel Renuka,6113271,"28-4-12, Renuka House, Yellamma Thota, Jagadamba Centre",Visakhapatnam,"28-4-12, Renuka House, Yellamma Thota, Jagadamba Centre, 530020 Visakhapatnam, India",17.71296400,83.30235800,Family rooms|Room service|24-hour front desk|Outdoors|Terrace|Pets|Pets are not allowed.|Food &amp; Drink|Breakfast in the room|Internet|No internet access available.|Parking|Parking options available|Street parking|Services|Daily housekeeping|Tour desk|Ironing service|Additional charge|Dry cleaning|Additional charge|24-hour front desk|Room service|Safety &amp; security|CCTV outside property|CCTV in common areas|General|Lift|Family rooms,,Hotels,,,7,,,,,,,,,
b63f19a84659f6ed4d0d401a66fb8968,2020-03-03 14:08:26 +0000,https://www.booking.com/hotel/in/capital-o-70272-valley-vista.en-gb.html,Capital O 70272 Hotel Valley Vista,6187955,"1, Hotel Golden Heaven Landaur, Mussoorie",Mussoorie,"1, Hotel Golden Heaven Landaur, Mussoorie, 248179 Mussoorie, India",30.45257400,78.08655500,Restaurant|Kitchen|Shared kitchen|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|No internet access available.|Parking|No parking available.|Services|24-hour front desk|Meeting/banquet facilities,3-star hotel,Hotels,1,,34,,,,,,,,,
b7acba86e4371dc01a2a275a1cda015e,2020-01-03 14:23:54 +0000,https://www.booking.com/hotel/in/oyo-38386-ease-inn-lucknow1234.en-gb.html,OYO 38386 Ease Inn,4993730,"306, 306,QUANTUM HOUSE U.P., Faizabad Rd, Vijaipur, Ismailganj, Kamta, Gomti Nagar, Lucknow",Lucknow,"306, 306,QUANTUM HOUSE U.P., Faizabad Rd, Vijaipur, Ismailganj, Kamta, Gomti Nagar, Lucknow, 227105 Lucknow, India",26.87479200,81.01727800,Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Secured parking|Services|Daily housekeeping|Trouser press|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,45,,,,,,,,,
0f44c1b5f5154d4cb9fba4ebc26eda61,2020-01-03 15:08:16 +0000,https://www.booking.com/hotel/in/oyo-62653-a5-inn.en-gb.html,OYO 62653 A5 Inn,5885351,"9-13-45/6/3, Plot no. 6 (Off VIP Road), Vizag Co-operative House Building Society Layout, Visakhapatnam",Visakhapatnam,"9-13-45/6/3, Plot no. 6 (Off VIP Road), Vizag Co-operative House Building Society Layout, Visakhapatnam, 530003 Visakhapatnam, India",17.82533800,83.35227000,Free WiFi|Family rooms|Free parking|Room service|24-hour front desk|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|General|Air conditioning|Family rooms, 3-star hotel ,Hotels,,,25,,,,,,,,,
61cb38a1c462149f2baed47a44968999,2020-01-03 11:05:59 +0000,https://www.booking.com/hotel/in/royal-residency-delhi.en-gb.html,Royal Residency,3323782,HOTEL ROYAL RESIDENCY B-3/357 SECTOR-6 ROHINI NEAR WATER TANK,Delhi,"HOTEL ROYAL RESIDENCY B-3/357 SECTOR-6 ROHINI NEAR WATER TANK, Rohini, 110085 New Delhi, India",28.71189700,77.11120000,Free WiFi|Airport shuttle|Family rooms|Free parking|Non-smoking rooms|Room service|Kitchen|Shared kitchen|Pets|Pets are not allowed.|Activities|Tour or class about local culture|Additional charge|Walking tours|Additional charge|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Additional charge|Bottle of water|Additional charge|Breakfast in the room|Internet|Free!|WiFi is available in some hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Street parking|Secured parking|Reception services|Private check-in/check-out|ATM/cash machine on site|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|General|Shared lounge/TV area|Vending machine (drinks)|Air conditioning|Additional charge|Non-smoking throughout|Packed lunches|Family rooms|Airport shuttle|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi|Punjabi,,Guest houses,20,5.5,35,0,0,0,6.4,0,0,0,,
266bd4d566d176a374349e1fafcf0b59,2020-02-03 13:15:51 +0000,https://www.booking.com/hotel/in/oyo-14094-home-spacious-2bhk-near-white-town-pondicherry12.en-gb.html,Spacious 2BHK Home Pondicherry City Centre,3712408,"28, 9th Cross, Rainbow Nagar",Pondicherry,"28, 9th Cross, Rainbow Nagar, 605008 Pondicherry, India",11.94504510,79.82663190,Family rooms|Non-smoking rooms|Terrace|Bar|Parking|No parking available.|Internet|No internet access available.|Kitchen|Freedom to eat when you want|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Bath or Shower|Private bathroom|Toilet|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Room Amenities|Extra comfort|Fan|Air conditioning|Trash cans|Pets|Pets are not allowed.|Outdoors|Sit back and relax|Terrace|Garden|Wellness facilities|Hot tub/jacuzzi|Sauna|Food &amp; Drink|Bar|Activities|Beach|Cleaning services|Daily housekeeping|Trouser press|Miscellaneous|Non-smoking throughout|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,3 stars,Apartments,3,,,,,,,,,,,
c2530c6a69db88cd9edb180ccc383c14,2020-01-03 14:33:14 +0000,https://www.booking.com/hotel/in/yuvraj-aurangabad.en-gb.html,Treebo Trend Yuvraj Aurangabad,327724,"Plot no. 3 & 4, N-3 Cidco, Jalna road",Aurangabad,"Plot no. 3 & 4, N-3 Cidco, Jalna road, 431001 Aurangabad, India",19.87446158,75.36044687,Free WiFi|Free parking|Restaurant|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Breakfast in the room|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Parking garage|Secured parking|Services|Daily housekeeping|Luggage storage|Ironing service|Laundry|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|24-hour security|General|Air conditioning|Lift|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi, 3-star hotel ,Hotels,77,7.5,30,7.5,6.9,8,8,7.1,7.3,7.4,,
4aed0a669c0552914c6fcfed98c920cd,2020-02-03 13:55:59 +0000,https://www.booking.com/hotel/in/mountain-top-holiday-home.en-gb.html,Mountain Top Holiday Home,1358496,"Hno 14, Stone Valley ,Balacola Village, Ooty",Ooty,"Hno 14, Stone Valley ,Balacola Village, Ooty, 643003 Ooty, India",11.33675353,76.67847633,Family rooms|Free parking|Airport shuttle|Non-smoking rooms|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Secured parking|Internet|No internet access available.|Kitchen|Dining table|Oven|Kitchenware|Washing Machine|Microwave|Refrigerator|Bedroom|Wardrobe or closet|Bathroom|Towels|Bath|Toilet paper|Linen|Additional Toilet|Bath or Shower|Private bathroom|Toilet|Living Area|Dining area|Sofa|Seating Area|Desk|Media &amp; Technology|Flat-screen TV|Satellite Channels|TV|Room Amenities|Non-feather pillow|Pets|Pets are not allowed.|Accessibility|Wheelchair accessible|Upper floors accessible by stairs only|Outdoors|Outdoor furniture|Patio|Balcony|Terrace|Garden|General|Iron|Trash cans|Electric blankets|Designated smoking area|Tile/Marble floor|Private entrance|Family rooms|Facilities for disabled guests|Non-smoking rooms|Activities|Hiking|Services|Daily housekeeping|Additional charge|Car hire|Ironing service|Additional charge|Laundry|Additional charge|Airport shuttle|View|Mountain view|Garden view|View|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Languages spoken|English|Tamil,,Country houses,12,9.1,22,0,0,0,8.5,,0,0,,
de8da2a0d52a15e7bc86a72f65134777,2020-02-03 13:37:11 +0000,https://www.booking.com/hotel/in/stay-n-pay-amritsar1.en-gb.html,HOTEL STAY N PAY,5011312,Mahan Singh Gate Road BAKARWANA ROAD,Amritsar,"Mahan Singh Gate Road BAKARWANA ROAD, 143001 Amritsar, India",31.62551400,74.88325500,Free WiFi|Free parking|Family rooms|Room service|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is needed).|Services|24-hour front desk|Room service|General|Air conditioning|Family rooms|Languages spoken|English|Hindi|Punjabi,3-star hotel,Hotels,,,45,,,,,,,,,
a449a6ef181515f3b7cf37f4c4915391,2020-03-03 10:36:55 +0000,https://www.booking.com/hotel/in/virender-dubey.en-gb.html,Virender Dubey,6279503,1199 AB sector 38 Behind Medanta hospital,Gurgaon,"1199 AB sector 38 Behind Medanta hospital, 122003 Gurgaon, India",28.43950200,77.04083400,Free WiFi|Family rooms|Room service|Non-smoking rooms|24-hour front desk|Outdoors|Garden|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|No parking available.|Services|24-hour front desk|Room service|General|Air conditioning|Family rooms|Non-smoking rooms,3-star hotel,Hotels,,,9,,,,,,,,,
1862791251ab9cac3d2421645e1f3899,2020-03-03 08:24:27 +0000,https://www.booking.com/hotel/in/om-sai-beach-huts.en-gb.html,Om Sai Beach Huts,1612460,Agonda Beach,Goa,"Agonda Beach, 403702 Agonda, India",15.04807719,73.98479819,Free WiFi|Beachfront|Family rooms|Airport shuttle|Free parking|Room service|Bar|Outdoors|Beachfront|Private beach area|BBQ facilities|Terrace|Garden|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Beach|Library|Fishing|Off-site|Food &amp; Drink|On-site coffee house|Bottle of water|Additional charge|Wine/champagne|Additional charge|Bar|Restaurant|Very good|coffee!|Internet|Free!|WiFi is available in some hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Wellness facilities|Sun umbrellas|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Ticket service|Currency exchange|24-hour front desk|Cleaning services|Laundry|Additional charge|Safety &amp; security|Fire extinguishers|Safety deposit box|General|Shuttle service|Airport shuttle (additional charge)|Shuttle service (additional charge)|Air conditioning|Additional charge|Car hire|Family rooms|Facilities for disabled guests|Non-smoking rooms|Room service|Languages spoken|English|Hindi,,,275,9,42,8.9,,9.7,9.5,8.2,8.8,8.7,,
9e6f0f757017c55bfb711a889100da6a,2020-02-03 11:44:02 +0000,https://www.booking.com/hotel/in/linear-inn.en-gb.html,OYO 3845 Hotel LiNear Inn,906661,"Plot no.93, PU 4 ,AB Road, Behind C21 Mall, Indore (M.P.)",Indore,"Plot no.93, PU 4 ,AB Road, Behind C21 Mall, Indore (M.P.), 452010 Indore, India",22.74376400,75.89485100,Free WiFi|Free parking|Family rooms|Room service|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Daily housekeeping|Laundry|24-hour front desk|Room service|Safety &amp; security|CCTV in common areas|General|Air conditioning|Non-smoking throughout|Lift|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,3-star hotel,Hotels,5,5.1,29,0,0,0,6.5,,6.2,6.2,,
bd45736a3446773d9d85dfd08a771d1a,2020-02-03 13:35:20 +0000,https://www.booking.com/hotel/in/treatotel.en-gb.html,Treatotel,500104,"1 L K Co Op Society, Next to Sterling Hospital, Memnagar, Ahmedabad",Ahmedabad,"1 L K Co Op Society, Next to Sterling Hospital, Memnagar, Ahmedabad, 380052 Ahmedabad, India",23.04944688,72.53141910,Free WiFi|Airport shuttle|Free parking|Restaurant|Room service|24-hour front desk|Pets|Pets are not allowed.|Food &amp; Drink|Fruits|Additional charge|Snack bar|Breakfast in the room|Restaurant|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not possible).|Secured parking|Reception services|Lockers|Private check-in/check-out|Luggage storage|Ticket service|Tour desk|Currency exchange|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Meeting/banquet facilities|Additional charge|General|Airport shuttle (additional charge)|Air conditioning|Additional charge|Car hire|Packed lunches|Lift|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi,3-star hotel,Hotels,30,6.1,45,6.6,6.2,0,6.8,0,0,6.7,,
3db9aa7117657620c81b97818d7dae90,2020-03-03 14:44:15 +0000,https://www.booking.com/hotel/in/treebo-akshaya-mahal-inn.en-gb.html,Treebo Trend Akshaya Mahal Inn,2878820,"5/A, Hydarali Road (Abba Road)",Mysore,"5/A, Hydarali Road (Abba Road), 570007 Mysore, India",12.31764195,76.66454599,Free WiFi|Free parking|Restaurant|Room service|24-hour front desk|Non-smoking rooms|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Restaurant|Good|coffee!|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Secured parking|Services|Daily housekeeping|Shared lounge/TV area|Luggage storage|Ironing service|Additional charge|Laundry|Additional charge|24-hour front desk|Room service|Entertainment and family services|Children television networks|Safety &amp; security|Fire extinguishers|CCTV in common areas|24-hour security|General|Air conditioning|Non-smoking throughout|Lift|Non-smoking rooms|Newspapers,3-star hotel,Hotels,1030,8.4,46,8.6,,8.7,,6.2,8.6,8.5,,
7b18355713e58fb9c07fa5b4ec6785c2,2020-02-03 09:10:04 +0000,https://www.booking.com/hotel/in/veronica-guest-house.en-gb.html,Veronica Resort By The Beach,1690935,"H.No.933, Tivai Vaddo",Goa,"H.No.933, Tivai Vaddo, 403516 Calangute, India",15.53785177,73.76035362,1 swimming pool|Beachfront|Free WiFi|Family rooms|Free parking|Bar|Outdoors|Outdoor furniture|Beachfront|Terrace|Garden|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Tour or class about local culture|Additional charge|Beach|Water park|Off-site|Additional charge|Water sport facilities (on site)|Additional charge|Snorkelling|Off-site|Additional charge|Diving|Off-site|Additional charge|Cycling|Off-site|Hiking|Off-site|Additional charge|Bicycle rental (additional charge)|Fishing|Off-site|Additional charge|Food &amp; Drink|Bottle of water|Additional charge|Bar|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Wellness facilities|Swimming Pool|Swimming pool|Outdoor pool (all year)|Outdoor pool|Reception services|Lockers|Luggage storage|Additional charge|Ticket service|Tour desk|Currency exchange|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|Safety deposit box|Additional charge|General|Shuttle service|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Air conditioning|Additional charge|Allergy-free room|Car hire|Bridal suite|Family rooms|Non-smoking rooms|Newspapers|Additional charge|Languages spoken|English|Hindi,,Resorts,139,7.4,45,7.7,7,8,7.6,7.1,7.5,7.3,,
7dc336a10e0b5e0a00a0c13bb70a42bc,2020-02-03 12:11:03 +0000,https://www.booking.com/hotel/in/fortune-murali-park.en-gb.html,Fortune Murali Park Hotel,288788,"40-1-28, M.G. Road, Lahhipet",Vijayawada,"40-1-28, M.G. Road, Lahhipet, 520010 Vijayawāda, India",16.50080622,80.64648807,Free parking|Non-smoking rooms|Restaurant|Room service|Bar|Pets|Pets are not allowed.|Food &amp; Drink|On-site coffee house|Bar|Restaurant|Accessibility|Toilet with grab rails|Wheelchair accessible|Internet|Wired internet is available in all areas and charges are applicable.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Wellness facilities|Fitness centre|Services|Concierge service|Tour desk|Currency exchange|Laundry|Additional charge|24-hour front desk|Meeting/banquet facilities|Additional charge|Room service|Safety &amp; security|Safety deposit box|General|Air conditioning|Lift|Facilities for disabled guests|Non-smoking rooms|Languages spoken|English|Hindi,4-star hotel,Hotels,50,6.9,27,6.5,6.7,8.1,7.4,,6.7,0,,
a7331bd40c967fb4efafb53805c9deb9,2020-02-03 09:24:43 +0000,https://www.booking.com/hotel/in/dreams-palm-beach-resort.en-gb.html,Dreams Palm Beach Resort,1513676,"Umtta Vaddo, Near Calangute Beach Road",Goa,"Umtta Vaddo, Near Calangute Beach Road, 403516 Calangute, India",15.54471137,73.75795037,Free WiFi|Free parking|Airport shuttle|Pets allowed|Room service|24-hour front desk|Outdoors|Garden|Pets|Pets are allowed. Charges may be applicable.|Activities|Tour or class about local culture|Additional charge|Happy hour|Additional charge|Bike tours|Additional charge|Evening entertainment|Additional charge|Nightclub/DJ|Additional charge|Diving|Off-site|Additional charge|Bicycle rental (additional charge)|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Special diet menus (on request)|Breakfast in the room|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Wellness facilities|Sun umbrellas|Additional charge|Sun loungers or beach chairs|Additional charge|Transport|Public transport tickets|Additional charge|Reception services|ATM/cash machine on site|Currency exchange|24-hour front desk|Cleaning services|Daily housekeeping|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Safety &amp; security|CCTV outside property|CCTV in common areas|24-hour security|General|Airport shuttle (additional charge)|Air conditioning|Additional charge|Car hire|Bridal suite|Newspapers|Additional charge|Room service|Languages spoken|English|Hindi,,Inns,25,6.4,17,0,6.1,8,0,,0,6.1,,
a99efffab3ce5d7686764649ece5f75a,2020-01-03 12:59:48 +0000,https://www.booking.com/hotel/in/oyo-11684-sima-hospitality-kolkata.en-gb.html,OYO 11684 SIMA Hospitality,3426144,"AI 87, Newtown, Street No 23",Kolkata,"AI 87, Newtown, Street No 23, 700156 Kolkata, India",22.57897600,88.45118200,Free WiFi|Free parking|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|General|Air conditioning|Languages spoken|English|Hindi, 3-star hotel ,Hotels,11,4.8,38,0,0,0,0,,0,0,,
1feb806cdd459a7e783a874a660e5b71,2020-01-03 10:34:36 +0000,https://www.booking.com/hotel/in/alfa-heritage.en-gb.html,Hotel Alfa Heritage,3651180,"Shop no. 7, Ground floor, Albion Palace, Hotel Heritage Compound Opp. Gloria Church, Chani Bazar, Byculla (East)",Mumbai,"Shop no. 7, Ground floor, Albion Palace, Hotel Heritage Compound Opp. Gloria Church, Chani Bazar, Byculla (East), 400027 Mumbai, India",18.97603900,72.83417600,Free WiFi|Airport shuttle|Family rooms|Free parking|Non-smoking rooms|Room service|Outdoors|Outdoor fireplace|Outdoor furniture|BBQ facilities|Additional charge|Garden|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are allowed on request. Charges may be applicable.|Activities|Aerobics|Off-site|Additional charge|Live music/performance|Off-site|Additional charge|Tour or class about local culture|Additional charge|Themed dinner nights|Off-site|Additional charge|Bike tours|Additional charge|Walking tours|Additional charge|Movie nights|Off-site|Additional charge|Temporary art galleries|Off-site|Additional charge|Beach|Water park|Off-site|Additional charge|Evening entertainment|Additional charge|Nightclub/DJ|Additional charge|Entertainment staff|Bicycle rental (additional charge)|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Kid-friendly buffet|Kid meals|Additional charge|Special diet menus (on request)|Breakfast in the room|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Parking garage|Street parking|Secured parking|Transport|Airport drop off|Additional charge|Public transport tickets|Additional charge|Reception services|Lockers|Private check-in/check-out|ATM/cash machine on site|Ticket service|Tour desk|Currency exchange|24-hour front desk|Entertainment and family services|Children television networks|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|General|Shuttle service|Grocery deliveries|Additional charge|Mini-market on site|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Air conditioning|Non-smoking throughout|Allergy-free room|Shops (on site)|Car hire|Chapel/shrine|Gift shop|Safety deposit box|Bridal suite|VIP room facilities|Family rooms|Barber/beauty shop|Non-smoking rooms|Newspapers|Room service|Languages spoken|Arabic|Bengali|English|Gujarati|Hindi|Malayalam|Marathi, 3-star hotel ,Hotels,42,5.3,37,0,0,0,0,6,0,0,,
e36f483a5d2fd1b5152ec390d0467d65,2020-02-03 09:03:01 +0000,https://www.booking.com/hotel/in/mega-tourist-home-ernakulam.en-gb.html,Mega Tourist Home Palarivattom,2278673,Kunnath Lane,Kochi,"Kunnath Lane, Ernakulam, 682025 Cochin, India",10.00443101,76.30550616,Free WiFi|Free parking|24-hour front desk|Outdoors|Garden|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|24-hour front desk|General|Non-smoking throughout|Languages spoken|English|Hindi,,Hotels,6,4.6,31,0,0,7.9,0,0,0,0,,
